Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDQ04,OUT045,1127.9317800000001
FDY14,OUT017,3370.77895
NCT54,OUT046,1568.45835
DRD25,OUT017,1774.2238399999999
DRE01,OUT045,3114.77885
FDJ12,OUT010,323.74525000000006
NCZ05,OUT049,1898.7284399999996
DRB25,OUT019,267.45186
NCC31,OUT045,2773.62293
FDM16,OUT045,1271.0122
DRG11,OUT049,1959.4161100000006
FDV24,OUT027,2921.26408
FDV43,OUT046,1460.5654600000003
FDG05,OUT018,1757.6787099999997
FDV23,OUT010,319.31768
FDI58,OUT018,1722.1915700000002
FDQ11,OUT017,2959.2479700000004
FDC05,OUT027,3709.53799
FDF40,OUT013,3640.8607199999997
FDU02,OUT018,2566.09307
FDT32,OUT013,2813.9371199999996
NCF06,OUT017,3584.86694
FDT46,OUT013,1930.9531599999998
FDR58,OUT010,337.2277
FDY04,OUT046,2315.5192400000005
FDT58,OUT045,2249.4053000000004
FDE46,OUT049,2227.56706
DRH11,OUT017,1980.6551300000003
DRI51,OUT046,2230.8294800000003
FDC35,OUT017,2896.76264
FDP45,OUT035,3079.6911899999996
FDC45,OUT017,2786.20655
FDU01,OUT045,2659.90429
FDJ53,OUT010,241.65211
FDJ46,OUT017,3080.6233100000004
FDX07,OUT013,2870.9961799999996
NCI30,OUT049,3478.4055200000003
FDE47,OUT027,3909.3112799999994
FDV48,OUT045,1525.0481900000002
FDN16,OUT019,305.26930000000004
FDM52,OUT013,2069.6060100000004
FDA32,OUT027,5907.84314
FDH05,OUT017,3056.72109
FDW25,OUT010,257.23183
FDQ09,OUT046,2335.59311
NCM17,OUT010,328.9052
DRM59,OUT046,2447.18119
FDV47,OUT027,2401.60718
DRE15,OUT035,2264.6188300000003
FDS25,OUT010,248.01050000000004
NCZ05,OUT018,1398.1134200000001
NCV05,OUT019,422.51668
DRM37,OUT046,1973.8639699999999
FDV58,OUT027,4728.11212
FDN22,OUT027,4814.46638
NCO06,OUT049,2123.7688399999997
FDT56,OUT019,323.9449899999999
FDM02,OUT013,1812.77366
FDA09,OUT046,2568.9560100000003
NCC06,OUT035,2675.75033
NCL54,OUT049,3006.38661
NCB55,OUT017,1330.23511
FDB12,OUT017,1756.5135599999999
NCA54,OUT049,3289.7843799999996
NCS38,OUT049,1944.1027099999997
FDC02,OUT049,2551.6784999999995
FDK44,OUT019,377.47531
FDE16,OUT035,2499.5463599999994
NCS05,OUT035,2446.18249
FDZ59,OUT045,2791.06689
FDI20,OUT017,3602.2443200000002
FDQ14,OUT046,1942.9042699999998
FDF53,OUT017,2753.11629
FDW25,OUT017,1479.50747
NCQ43,OUT010,259.4622600000001
FDX52,OUT013,2648.15292
FDE28,OUT045,3420.3144700000003
FDN15,OUT017,1946.63275
FDO28,OUT017,1665.66515
FDQ33,OUT045,2941.7041400000003
FDM22,OUT010,354.27218
FDJ03,OUT017,1326.2070199999998
FDI16,OUT045,1153.0657299999998
FDI09,OUT027,5597.946530000001
FDX55,OUT013,3379.3344800000004
FDS23,OUT027,3967.1360099999993
DRC12,OUT045,3048.1322699999996
FDH41,OUT049,3148.43504
FDN01,OUT013,2773.88925
FDV55,OUT045,2439.42462
NCJ19,OUT013,1634.60558
NCY29,OUT010,277.73847000000006
FDP03,OUT018,2177.06613
FDZ52,OUT045,1577.01388
FDH31,OUT010,394.8194
FDQ19,OUT018,2023.6990999999998
FDS15,OUT035,2351.8719200000005
FDN32,OUT017,2876.6887699999997
FDH32,OUT049,1799.39108
FDF33,OUT017,1680.1130099999998
FDJ22,OUT046,2621.9204
FDG56,OUT010,196.21125999999998
FDC05,OUT046,2739.0679100000007
FDK09,OUT013,3752.9481499999993
NCV29,OUT045,2511.53076
NCC43,OUT019,391.88988000000006
NCA42,OUT049,2598.7838500000003
FDC10,OUT046,2164.5490899999995
FDC16,OUT013,1961.1471900000001
NCL17,OUT013,1646.82301
FDA51,OUT035,2356.96529
FDW01,OUT017,2949.72703
NCF30,OUT045,2339.0552700000003
FDN49,OUT013,1204.0993000000003
FDY20,OUT045,1335.9277
FDC15,OUT045,2250.77019
FDY24,OUT046,2133.28978
NCG43,OUT017,1849.3593700000001
FDA48,OUT013,2407.7325400000004
NCF55,OUT017,1106.6927599999997
FDL38,OUT049,1925.72663
NCQ29,OUT018,2680.01145
FDC34,OUT017,2517.7227
FDP36,OUT027,3603.34289
FDN50,OUT010,207.29683
FDO23,OUT049,1839.8717199999999
FDT56,OUT013,1630.4443300000003
FDT13,OUT027,4203.96107
FDZ03,OUT013,2650.9159900000004
FDQ03,OUT010,465.19446000000005
FDU44,OUT045,2176.20059
FDD03,OUT049,2132.2577899999997
NCH30,OUT013,1656.8433
FDS60,OUT010,253.13715999999994
FDG08,OUT046,2590.12845
FDX38,OUT017,1314.72197
FDD22,OUT017,1944.8018
FDW51,OUT013,2419.9499699999997
FDL09,OUT017,2793.5969299999997
FDZ60,OUT045,1820.2971999999997
NCH07,OUT046,2353.30339
NCQ41,OUT049,2621.32118
FDW04,OUT049,2363.65658
FDI08,OUT027,6434.22462
FDR19,OUT019,331.2355
FDV13,OUT046,1717.1314900000002
FDB52,OUT017,3831.079779999999
FDZ48,OUT027,2917.0029600000003
NCO14,OUT049,1418.9529599999998
FDZ50,OUT013,2575.7471700000006
FDN27,OUT019,323.77853999999996
FDQ60,OUT013,1874.4600299999997
FDR49,OUT017,1390.1904
DRJ35,OUT027,2979.6547400000004
DRI49,OUT017,1459.7332099999999
FDB47,OUT017,3156.9239900000002
FDP37,OUT010,341.32237
FDR26,OUT049,1910.67955
FDY31,OUT019,386.53019
FDC11,OUT045,2609.07046
DRP47,OUT035,3092.84074
NCY54,OUT018,2190.5152900000003
FDR27,OUT046,2608.4046599999997
FDQ21,OUT019,377.30886000000004
NCQ29,OUT035,3187.25118
FDJ02,OUT046,2398.5777900000003
FDE21,OUT018,1338.82393
FDM39,OUT046,1934.7482200000006
FDZ01,OUT017,1846.03037
NCB19,OUT018,1802.5869200000002
FDU03,OUT046,2444.28496
FDP27,OUT049,2712.33604
DRF01,OUT045,2001.02861
FDM03,OUT049,1876.3575599999997
FDV01,OUT046,2579.5755200000003
FDS16,OUT046,2374.34267
FDO45,OUT035,1730.01472
NCX06,OUT035,3100.93021
FDP13,OUT046,2039.51185
NCR38,OUT018,2675.8169100000005
FDA01,OUT013,1812.77366
FDT26,OUT017,2321.7444699999996
FDD44,OUT027,5605.802969999999
FDB26,OUT013,1812.77366
FDP45,OUT019,400.87818
NCP55,OUT046,1511.3659999999998
FDT23,OUT017,2250.60374
FDO51,OUT045,1887.2433899999996
FDA44,OUT046,1563.4315600000002
NCJ31,OUT018,2313.5218399999994
FDX37,OUT045,1921.1659
NCD18,OUT049,3469.91657
FDN40,OUT027,4098.931119999999
FDL33,OUT017,2672.32146
DRF48,OUT035,2096.6042
FDW08,OUT035,1803.0862700000002
FDX39,OUT018,2436.36194
FDB38,OUT049,2006.9875200000001
FDY46,OUT018,2651.64837
NCB06,OUT049,2352.37127
FDA34,OUT035,3492.4538999999995
FDA35,OUT045,2143.0437500000003
FDQ07,OUT035,3138.5479100000002
FDU32,OUT045,1692.4635999999998
FDU26,OUT013,2498.2813400000005
FDU13,OUT010,285.09556
FDO09,OUT035,3098.26701
FDW03,OUT019,445.78639000000004
FDB38,OUT013,1812.77366
FDL26,OUT010,312.42665
NCN43,OUT045,2300.5054499999997
FDH08,OUT045,2732.50978
NCC31,OUT019,324.14473000000004
FDH14,OUT035,2308.36189
FDL40,OUT017,1614.16552
FDD20,OUT035,1872.3960499999998
NCV53,OUT035,3006.3533199999993
FDD16,OUT045,1424.5456799999997
FDP24,OUT035,2261.85576
FDQ25,OUT045,2913.5075100000004
FDM38,OUT035,2396.7135500000004
NCT18,OUT010,376.57648
FDM34,OUT049,2258.4601800000005
DRH37,OUT010,346.84851
NCE07,OUT013,2432.03424
FDG12,OUT013,1666.0979199999997
FDB59,OUT010,410.56557000000004
FDS10,OUT018,2268.1142799999993
FDN21,OUT010,405.63865
FDM02,OUT045,1470.7854900000002
FDO44,OUT049,2127.46403
NCN17,OUT017,1948.7965999999997
FDH16,OUT018,1278.63561
FDL44,OUT046,2267.28203
FDY47,OUT017,2437.06103
DRI39,OUT046,1207.72791
NCX54,OUT018,1756.97962
FDE59,OUT046,1470.25285
FDO46,OUT045,3181.6917499999995
DRE13,OUT046,1684.00794
FDW14,OUT013,2376.4399399999998
FDF35,OUT046,2119.54101
FDO50,OUT019,316.38815999999997
DRF49,OUT017,1792.5000499999999
FDT60,OUT049,1902.95627
FDP38,OUT045,1222.2423500000002
FDA31,OUT027,4737.699640000001
FDY52,OUT010,243.98241000000002
FDD03,OUT027,4658.103249999999
FDN52,OUT018,1357.5329100000001
FDU20,OUT010,233.3629
FDD22,OUT035,2494.15338
NCB55,OUT019,264.95511
FDN27,OUT045,1802.7866599999998
FDD16,OUT013,1677.1169100000002
FDW48,OUT046,1637.30207
DRN35,OUT045,1784.1442600000003
FDX25,OUT049,2225.7694
DRD49,OUT049,2560.4337700000005
FDE21,OUT019,365.95696999999996
FDN44,OUT035,2494.2199600000004
DRC01,OUT049,1249.6733100000001
NCK30,OUT046,2963.7088299999996
FDU39,OUT013,1784.0110999999997
FDB49,OUT013,1518.52335
FDS12,OUT045,2165.21489
FDR57,OUT018,2121.8713099999995
FDX22,OUT027,4814.46638
FDC60,OUT013,1518.5233500000002
NCE42,OUT049,3424.2093999999997
NCK42,OUT049,3251.83378
DRE01,OUT017,3056.98741
FDE57,OUT018,2066.90952
DRK59,OUT019,460.83347000000003
FDB10,OUT027,5533.82999
FDQ25,OUT046,2376.63968
FDY26,OUT017,3686.7676299999994
FDG28,OUT049,2512.19656
FDM14,OUT049,1663.9673599999999
NCH29,OUT049,2264.5855400000005
FDD48,OUT049,2003.0593000000001
FDC17,OUT045,3230.09541
DRH49,OUT027,2648.9185899999998
FDN44,OUT018,1999.1976600000003
FDC29,OUT045,1671.99025
DRK01,OUT019,282.93170999999995
FDD48,OUT017,1963.5440700000004
FDB59,OUT013,3289.51806
FDY45,OUT010,389.49300000000005
FDX60,OUT035,1839.3723699999998
FDT09,OUT010,361.32966
DRB24,OUT018,2079.42656
FDL13,OUT035,3728.0139400000007
FDN16,OUT035,1828.1203499999997
FDK57,OUT013,2839.4705499999995
FDO22,OUT027,2122.93659
FDC57,OUT010,295.78165
FDZ13,OUT027,3283.8254699999998
FDW27,OUT013,2386.09404
FDX10,OUT049,1596.6216900000002
FDY08,OUT018,1788.57183
FDA49,OUT017,1725.4539900000004
FDC32,OUT018,1638.6336699999997
FDO04,OUT035,1319.9152100000001
NCZ54,OUT013,2363.98948
FDY40,OUT045,1208.1939699999998
FDW36,OUT045,1647.3223600000001
FDE11,OUT017,2742.62994
DRE37,OUT045,2995.5007800000003
NCK19,OUT017,2665.8632000000007
FDT19,OUT035,2700.3516400000003
FDE56,OUT045,1324.5425200000002
FDZ57,OUT010,319.01807
FDB35,OUT035,1741.7328000000002
FDF09,OUT010,293.05186999999995
FDO34,OUT046,2354.80144
FDA55,OUT046,2873.2931899999994
NCM18,OUT035,1835.51073
FDJ20,OUT019,323.94498999999996
DRQ35,OUT019,306.56761
FDG02,OUT013,3194.14221
NCU29,OUT018,1925.6600500000004
FDL27,OUT027,3569.95302
NCA54,OUT035,3200.99995
FDJ32,OUT035,1539.46276
FDB21,OUT019,393.25477
FDR46,OUT035,2910.71115
FDZ32,OUT046,1866.3039800000001
DRF36,OUT017,3025.2287499999998
NCU54,OUT017,2984.18218
NCI31,OUT017,1977.05981
DRA59,OUT035,2131.0593499999995
NCC55,OUT045,1964.3097399999995
FDE44,OUT018,1097.47143
NCN26,OUT018,1888.8413099999998
FDC11,OUT049,1583.80504
FDV24,OUT035,1816.0360800000003
FDR40,OUT019,212.42349
NCQ17,OUT049,2430.1367099999998
FDC46,OUT045,3160.1198299999996
NCM18,OUT046,1221.64313
FDK16,OUT046,1494.22165
FDI28,OUT017,1107.79133
FDS11,OUT018,2821.22763
DRD13,OUT046,1696.2586600000002
FDL36,OUT035,1967.8717700000002
FDI27,OUT013,1961.1471900000001
FDJ53,OUT019,252.80425999999997
FDS44,OUT045,3343.7807600000006
FDE28,OUT046,3333.56073
FDQ33,OUT018,1956.0538200000003
FDB37,OUT017,3396.5121199999994
FDQ31,OUT045,1801.78796
NCQ05,OUT046,2502.5424599999997
FDE10,OUT013,2355.96659
FDF38,OUT017,1547.75197
FDE50,OUT019,363.72654
DRG37,OUT010,383.06803
NCH06,OUT049,3898.09255
FDY14,OUT045,3601.7116800000003
FDO27,OUT017,2226.53507
FDQ19,OUT049,3013.4773799999994
FDZ26,OUT019,379.30625999999995
FDN51,OUT013,2427.44022
FDK20,OUT035,2064.6458
FDD40,OUT018,2303.8677399999997
DRI25,OUT018,2166.7129399999994
FDH56,OUT017,1915.8062100000002
FDI36,OUT027,4106.587820000001
DRH11,OUT018,1958.1510900000005
NCV18,OUT017,2186.3873300000005
DRI01,OUT049,2483.9333500000002
DRE48,OUT049,3049.16426
FDS51,OUT035,1890.83871
FDM38,OUT017,1834.67848
FDB60,OUT027,2883.0471600000005
FDY58,OUT035,3872.69228
FDY22,OUT045,2443.8521899999996
FDF11,OUT027,5777.61266
FDZ51,OUT035,2333.22952
FDQ45,OUT017,2720.1591900000003
FDF17,OUT035,2451.1427
NCF31,OUT027,3954.75213
FDA37,OUT013,1966.4070100000001
FDO51,OUT046,2005.9555299999997
FDF34,OUT013,2654.0452499999997
FDD57,OUT018,1389.2915699999999
FDO37,OUT046,3296.20935
FDR49,OUT049,1382.6668599999998
FDS39,OUT049,2025.89624
FDI48,OUT027,3603.34289
DRM35,OUT049,2008.9516300000003
FDV57,OUT035,2904.38605
FDZ55,OUT013,2439.65765
FDI28,OUT035,1624.552
FDS21,OUT045,1504.8744499999998
FDT34,OUT013,2302.30311
DRI25,OUT035,2025.62992
FDT47,OUT010,297.44615000000005
DRH39,OUT045,1664.7330299999999
NCD54,OUT045,2470.4841900000006
FDU16,OUT027,2643.3591600000004
NCW29,OUT045,2313.7215800000004
FDV25,OUT027,4231.392030000001
FDM56,OUT035,1905.6527600000002
FDZ04,OUT027,2551.1125700000002
FDG59,OUT019,137.32125000000002
FDI56,OUT045,1643.5605900000003
FDS33,OUT035,1892.30347
FDC23,OUT049,3016.6066400000004
FDT11,OUT049,2935.8118099999997
FDG17,OUT045,3742.5283800000007
FDZ44,OUT045,1798.6587
FDJ52,OUT013,2310.72548
DRI23,OUT046,2458.49979
DRE15,OUT010,352.74084000000005
NCF07,OUT013,2072.3025000000002
NCR29,OUT049,1898.7284399999996
FDE44,OUT019,384.29976
FDT23,OUT035,2145.7069500000002
NCG06,OUT017,3060.81576
NCU41,OUT010,435.2334599999999
FDH46,OUT017,1516.62582
FDV31,OUT013,3039.0108099999998
NCT41,OUT027,3986.444209999999
FDE22,OUT027,3675.7486400000007
FDC26,OUT045,1702.48389
DRF51,OUT017,1249.80647
NCY53,OUT019,422.51668
FDY21,OUT017,3485.3631299999993
FDL27,OUT013,1588.4323499999998
FDZ34,OUT049,3468.818
NCF43,OUT010,329.70415999999994
FDC21,OUT035,1815.4035700000004
FDL26,OUT013,2475.1115
FDT25,OUT010,251.07318000000004
NCR30,OUT046,1389.3248600000002
DRL23,OUT019,352.10832999999997
NCR05,OUT049,2612.06656
NCE19,OUT018,1639.03315
FDY07,OUT035,1258.89464
FDB10,OUT017,3805.18016
FDP57,OUT013,2082.38937
FDU48,OUT019,264.92182
FDH48,OUT035,1761.2074499999999
FDO33,OUT035,2919.26668
NCU29,OUT045,2470.55077
FDW35,OUT046,1759.9424299999998
FDH05,OUT010,380.50469999999996
FDP26,OUT049,1705.7796000000003
DRG27,OUT035,2264.61883
FDQ33,OUT046,2711.6036599999998
FDH20,OUT010,242.15146
FDV14,OUT046,1691.9642499999998
DRD01,OUT046,1193.6462399999998
NCI17,OUT049,1997.3999999999996
FDF39,OUT010,503.41138
FDX37,OUT046,2329.13485
NCX17,OUT035,3060.2498299999997
FDN03,OUT013,2536.6314199999997
NCS41,OUT010,430.90576
FDH34,OUT045,2558.4030799999996
NCX53,OUT018,2131.2590899999996
FDY31,OUT046,2615.9282
FDD20,OUT017,2071.8364399999996
FDE51,OUT045,1390.5232999999998
FDV27,OUT046,2123.0364600000003
FDF16,OUT035,2173.1712
FDZ02,OUT049,2325.6061099999997
NCK05,OUT045,1564.1306500000003
FDM12,OUT027,4106.587820000001
NCA05,OUT018,2105.89211
FDX33,OUT045,2490.4914799999997
FDM25,OUT049,2514.82647
FDE41,OUT018,1357.53291
FDW14,OUT045,1365.7555399999997
NCD30,OUT046,1433.3009500000003
FDB23,OUT010,433.63554000000005
FDF45,OUT046,2307.2966100000003
FDW20,OUT017,2089.1805299999996
FDF47,OUT045,2893.03416
NCR05,OUT019,484.86885
DRB01,OUT046,2085.9181099999996
FDE36,OUT013,1795.3629899999996
FDU56,OUT049,3055.58923
FDB23,OUT049,3468.0856200000003
FDN48,OUT049,1841.53622
FDS43,OUT013,2926.82351
NCN05,OUT013,2111.9176
NCL53,OUT049,2406.2012
FDL56,OUT046,1690.83239
FDH17,OUT018,1308.23042
FDP37,OUT046,1851.75625
FDG09,OUT019,336.62847999999997
FDA55,OUT045,3580.9387200000006
FDX31,OUT049,3083.02019
FDJ41,OUT045,3461.6606500000003
DRC24,OUT045,2897.8279199999997
FDQ21,OUT035,2600.01558
NCT54,OUT045,1664.8328999999999
FDH08,OUT049,3294.11208
FDY38,OUT018,2325.93901
DRM11,OUT010,452.54426
FDG32,OUT049,3043.5382500000005
NCH18,OUT046,2592.59191
FDI20,OUT035,2855.84923
FDA33,OUT018,1830.31749
FDN45,OUT013,3189.4483200000004
FDT45,OUT010,378.00795
FDR32,OUT035,2799.3561
FDA48,OUT017,3011.47998
FDN23,OUT017,2655.74304
NCR18,OUT035,1658.60767
FDD45,OUT046,2016.6416199999999
FDI22,OUT018,2389.45633
FDT09,OUT013,2578.61011
DRC24,OUT027,3162.1838099999995
FDT39,OUT046,2725.0195300000005
FDX28,OUT045,1405.53709
FDA50,OUT018,1685.6724400000003
FDT33,OUT027,4274.802189999999
FDQ60,OUT049,2465.2576599999998
NCM19,OUT018,1554.80945
FDF40,OUT046,2553.90893
NCI30,OUT035,3150.36586
FDK34,OUT049,3817.231140000001
FDA38,OUT027,4598.514150000001
FDT02,OUT045,1245.07929
FDC11,OUT017,2609.07046
FDD08,OUT046,1779.1174700000004
NCS29,OUT046,2795.66091
DRI03,OUT010,357.10182999999995
FDK48,OUT035,1786.0085
FDM52,OUT049,2262.3884000000003
FDP49,OUT035,1394.4848100000002
DRA24,OUT046,2652.4473300000004
NCJ43,OUT049,2852.68668
FDE11,OUT045,2658.77243
FDP01,OUT049,2264.65212
FDQ59,OUT018,1661.4373200000002
FDA43,OUT019,387.02954000000005
FDL14,OUT017,2569.6551
FDV50,OUT010,345.5834899999999
FDT01,OUT027,4042.0385100000008
NCC42,OUT035,2783.34361
FDO28,OUT046,1800.22333
FDD32,OUT019,335.33016999999995
FDV45,OUT035,3323.9066300000004
NCW17,OUT019,422.51668
NCJ17,OUT027,2754.58105
NCF18,OUT049,3346.5771200000004
FDP01,OUT045,2600.38177
FDH24,OUT045,2273.57384
FDI38,OUT027,3907.94639
FDX03,OUT035,2189.1503999999995
FDY28,OUT046,2772.8239700000004
FDN34,OUT018,2158.12412
FDJ02,OUT045,2648.7521399999996
FDW40,OUT019,301.37437
FDX03,OUT017,1193.2134700000001
FDE17,OUT027,3333.1279600000003
FDT58,OUT046,2648.6855600000004
FDI38,OUT013,1969.53627
FDW22,OUT035,3076.69509
FDS15,OUT027,3843.5635300000004
NCX06,OUT013,2536.16536
DRK47,OUT035,2654.5446
FDC23,OUT027,4943.83132
FDM56,OUT010,294.78294999999997
FDP21,OUT046,2702.61536
FDP58,OUT046,3053.55854
FDA27,OUT019,490.09538000000003
FDK41,OUT019,320.01677
NCH42,OUT046,2488.22776
FDG29,OUT045,1000.06489
FDW15,OUT018,2142.1782099999996
FDD28,OUT018,1134.39004
FDQ37,OUT049,2652.3474599999995
FDC23,OUT035,3671.420939999999
FDV13,OUT035,2374.40925
FDK33,OUT046,2526.0451999999996
FDO33,OUT013,2394.08364
FDN21,OUT017,3052.19365
NCW06,OUT027,5189.911000000001
FDI38,OUT035,2894.8983999999996
FDC21,OUT027,2932.6159700000003
NCS05,OUT046,2322.2438199999997
NCN53,OUT049,1898.7284399999996
FDV40,OUT010,231.56524000000005
FDG60,OUT017,2704.97895
NCY30,OUT027,4474.5089
FDM40,OUT045,1657.67555
NCO30,OUT046,2458.4997899999994
FDK10,OUT046,2575.58072
FDM36,OUT045,2296.77697
FDN10,OUT013,2496.4170999999997
FDM46,OUT018,1732.4448900000002
FDX50,OUT049,1720.8266800000001
FDP33,OUT045,3582.5366400000007
FDO12,OUT045,3009.416
FDC28,OUT013,1795.4295700000002
FDO31,OUT045,1768.2649299999998
FDX45,OUT035,2772.59094
FDV21,OUT049,2677.61457
FDH04,OUT049,2363.65658
NCG54,OUT013,2864.6045
FDO13,OUT046,2702.18259
FDA09,OUT027,4443.24959
FDC38,OUT017,2344.04877
NCO42,OUT046,1953.1908799999997
FDL45,OUT049,2362.02537
NCK31,OUT013,1624.31897
FDM39,OUT017,2530.33961
FDC22,OUT010,579.0795500000002
FDF46,OUT046,1855.5846000000001
FDQ37,OUT045,2550.0805800000003
FDH41,OUT010,369.8519
FDQ04,OUT046,1450.01253
NCQ02,OUT027,4939.33717
FDJ57,OUT027,4254.92806
NCE07,OUT049,2598.78385
FDE56,OUT013,1859.27979
FDI20,OUT049,3055.5892300000005
FDK36,OUT018,1663.13511
FDP08,OUT027,4814.000319999999
FDF44,OUT017,2329.9671000000003
NCU53,OUT017,2407.1666099999993
FDF47,OUT035,3513.360019999999
FDS55,OUT010,304.57021
FDZ52,OUT010,344.58479
FDL04,OUT018,1474.44739
NCM26,OUT035,2598.1513400000003
FDX43,OUT049,2625.34927
FDP52,OUT049,2587.9646000000002
DRK49,OUT045,1248.90764
FDE38,OUT013,2460.5970600000005
DRF13,OUT035,2136.81852
FDK41,OUT010,221.34521
FDJ04,OUT027,2989.97464
FDZ44,OUT018,1630.1114300000002
FDS11,OUT013,2654.31157
FDA55,OUT049,3041.4742699999997
NCW53,OUT046,2710.1721900000002
FDB49,OUT027,3603.34289
FDD23,OUT017,3130.6914699999993
NCV42,OUT045,2003.7916800000003
NCZ29,OUT018,1712.6706299999998
FDQ26,OUT013,1961.1471900000004
FDV08,OUT017,1493.5225599999999
FDC53,OUT049,1667.2630700000002
FDV58,OUT010,416.35803000000004
NCP02,OUT019,236.32571
DRI37,OUT045,1195.84338
FDQ12,OUT049,2081.3573800000004
FDE33,OUT046,2223.8718699999995
FDX27,OUT045,2070.33839
FDM22,OUT017,942.50648
NCH30,OUT019,236.22584
FDC04,OUT017,3344.0470800000003
FDO38,OUT046,1637.63497
FDV52,OUT027,3006.85267
FDB32,OUT013,1710.6732299999999
FDV43,OUT018,1132.1596100000002
FDI24,OUT018,1842.90111
FDR40,OUT017,1316.25331
FDW02,OUT049,2341.55202
FDE44,OUT049,1406.63566
FDL38,OUT046,2132.45753
NCT54,OUT010,278.80375
DRJ39,OUT010,360.83031000000005
FDW55,OUT049,3196.47251
DRF13,OUT019,297.61260000000004
NCW17,OUT049,1922.8636900000001
FDP13,OUT035,2188.35144
FDS08,OUT018,2571.21973
NCP17,OUT035,1808.9120199999998
NCO53,OUT035,2819.9959
FDH19,OUT045,2555.30711
FDJ04,OUT017,2016.7747800000004
FDG10,OUT049,1662.8022100000003
FDA40,OUT010,298.21182000000005
FDI53,OUT045,2667.1282199999996
FDU09,OUT010,319.01807
FDK60,OUT045,1637.13562
FDR43,OUT017,1211.5562599999998
FDW22,OUT017,3481.8010999999997
DRP47,OUT010,456.20616
DRG48,OUT010,328.83862
FDA14,OUT035,2278.10128
FDU49,OUT013,1825.7567599999998
FDK28,OUT045,3195.9398699999997
FDT19,OUT046,2802.5519400000003
NCQ42,OUT045,1755.5814400000004
FDD03,OUT045,3183.6891499999997
NCM53,OUT013,1783.8446500000002
NCX53,OUT045,2169.0765300000003
FDV14,OUT027,3278.2660399999995
NCZ54,OUT017,3173.7687300000007
FDB39,OUT013,1629.0461500000001
DRC24,OUT046,1762.57234
FDY36,OUT013,1822.8938199999998
FDN01,OUT035,3477.87288
DRH25,OUT046,1727.2516500000002
FDV08,OUT046,1967.5388699999999
NCP53,OUT049,2816.63361
FDU52,OUT010,325.47633
NCI42,OUT045,2965.24017
FDZ14,OUT035,2482.4353
FDF11,OUT046,3232.75861
FDQ13,OUT018,1577.81284
FDO32,OUT010,295.51533
DRJ37,OUT018,2079.4265599999994
FDY43,OUT046,2145.7735300000004
NCT41,OUT017,2556.4722600000005
NCV17,OUT045,2155.3610500000004
FDM04,OUT027,2681.44292
DRB48,OUT018,1320.68088
FDM24,OUT013,1795.36299
FDT37,OUT049,2691.0637300000008
NCO05,OUT010,340.5567
FDL13,OUT046,3464.88978
FDL15,OUT017,1987.67932
FDB11,OUT018,2673.7529299999997
FDL14,OUT019,403.90756999999996
FDY10,OUT019,374.04644
FDJ40,OUT049,2133.9555800000003
NCW18,OUT046,2730.7787
NCY06,OUT013,1857.3156799999997
DRE13,OUT018,2079.42656
FDA26,OUT045,4036.3459199999998
NCE19,OUT010,251.13975999999997
FDE33,OUT035,2125.13373
DRL59,OUT027,2848.92491
FDY07,OUT046,1596.18892
FDF57,OUT018,2029.3583999999998
FDM58,OUT035,2320.77906
FDP26,OUT027,3509.0989
FDY32,OUT046,2625.2826899999995
FDD51,OUT010,343.51950999999997
FDU22,OUT018,1762.57234
FDZ49,OUT018,2114.4476399999994
NCI42,OUT017,3035.5153600000003
FDT04,OUT027,2480.3380300000003
NCU41,OUT045,2852.6866800000007
FDS56,OUT045,3530.8039800000006
NCN42,OUT017,2625.08295
FDK34,OUT046,3014.87556
FDB03,OUT017,3696.32186
DRJ25,OUT035,2025.6299200000005
FDT25,OUT027,3312.1219699999992
FDN20,OUT013,2455.33724
FDP09,OUT013,3388.5891
FDM20,OUT019,387.02954000000005
NCG55,OUT046,1785.74218
NCP14,OUT045,1649.2531799999997
NCH06,OUT046,2690.6309599999995
FDV52,OUT013,2200.30255
NCL07,OUT035,1443.3212400000002
DRJ11,OUT027,3669.95618
DRO59,OUT013,2488.22776
FDW15,OUT010,419.75361000000004
NCQ30,OUT035,2099.23411
NCN54,OUT019,233.69580000000002
FDY01,OUT027,3569.38709
FDX39,OUT035,2904.8854
FDH53,OUT027,2681.4429200000004
FDA57,OUT035,2700.45151
NCC07,OUT010,287.39257000000003
FDU28,OUT013,2673.0871300000003
FDK36,OUT010,211.92414
FDR36,OUT018,1904.25458
NCQ17,OUT035,2438.12631
FDS28,OUT019,246.37929
FDE08,OUT045,2467.08861
FDU22,OUT046,2254.53196
FDG41,OUT045,1546.4203700000003
FDO31,OUT010,250.94002000000006
FDM21,OUT019,422.15049
FDU40,OUT017,3053.5918300000003
FDV36,OUT018,1737.13878
FDT10,OUT027,1714.435
FDX38,OUT045,1386.1956
NCU30,OUT027,4272.538470000001
NCV06,OUT049,3239.7495099999996
FDT16,OUT035,2977.59076
NCP41,OUT027,3435.6611599999997
FDZ56,OUT017,2881.04976
FDC22,OUT035,2945.03314
FDU10,OUT035,1579.2776000000001
FDS46,OUT045,2197.33974
FDO08,OUT049,2662.6340699999996
NCV42,OUT018,1929.62156
FDP33,OUT035,3486.7946
FDJ12,OUT046,2689.19949
FDH04,OUT045,1348.71106
NCU54,OUT013,3232.52558
FDO36,OUT010,338.29298
FDT37,OUT027,4231.392030000001
FDD14,OUT010,290.35538
FDA16,OUT013,2751.2187599999997
